report_id,phase,standard_id,disclosure_id,material_topic,requirement_id,occurrence_idx,correct_status,systems_correct_json,a0_correct,a1_correct,a2_correct,v_new_correct,n_systems_correct,arbiter_rationale,n_evidence_chunks,prompt_sha256,cache_hit,error
Mubadala2024,phase3,GRI 2,2-23,__none__,a.iv,0,pass,"[1, 4]",True,True,False,False,2,"The evidence provided in chunks Mubadala2024__c_0085 and Mubadala2024__c_0123 explicitly states a commitment to respecting human rights, including a zero-tolerance policy for discrimination and compliance with international norms. This satisfies the requirement for describing policy commitments for responsible business conduct, thus warranting a 'pass' status.",5,30826fadc72406bc35267f14e6a7d3fd62b6068ba5285c836096d6203986a80e,True,
Mubadala2024,phase3,GRI 2,2-23,__none__,b.i,0,partial,[2],True,False,False,False,1,"The evidence discusses commitments to fair labor practices and a zero-tolerance stance on discrimination, which indicates some recognition of human rights. However, it does not explicitly list the internationally recognized human rights covered, such as those outlined in the UN Declaration. Therefore, it meets at least one sub-element but misses the explicit listing required by the GRI standard.",5,91e117fae9f8304c7cd9990e7758ef9d730c607e850fa6556da128f602ca319f,True,
Mubadala2024,phase3,GRI 2,2-23,__none__,b.ii,0,no_evidence,"[1, 2, 4]",True,True,True,False,3,"The evidence provided does not explicitly mention vulnerable groups or categories of stakeholders that the organization gives particular attention to in its human rights policy commitments. While there are references to ethical standards and commitments to fair labor practices, there is no specific identification of at-risk or vulnerable groups, which is a critical component of the requirement.",5,f7df018de4b36939b8bc3e0b6dfb0a3eb1bc4d132e14c8f7a01492614d2fb1fb,True,
Mubadala2024,phase3,GRI 2,2-23,__none__,c,0,no_evidence,"[2, 3, 4]",True,False,True,True,3,"The evidence provided does not include explicit links to the policy commitments or explanations for their non-availability, which is a requirement of GRI 2-23. While there are mentions of policies and commitments, they do not satisfy the requirement to provide direct access or a clear rationale for lack thereof, leading to a conclusion of no_evidence.",7,8616eeb2ccd369551a7cd96c2bfee809fcc662c81d7e1b21a46997c399681776,True,
Mubadala2024,phase3,GRI 2,2-23,__none__,e,0,pass,"[1, 2, 3]",True,True,True,False,3,"The evidence clearly demonstrates that the policy commitments apply to various aspects of the organization’s activities and business relationships. Specifically, the Code of Ethics and Business Partner Code of Conduct indicate that these policies are applicable to employees and business partners, covering a broad scope of operations (Mubadala2024__c_0123, Mubadala2024__c_0124). Additionally, the QHSSE policies confirm their application across all operated assets, further supporting the requirement (Mubadala2024__c_0066).",7,a2b989c98061843c635003b971716303f162588d75898164dc6fe6df2d1608e2,True,
Mubadala2024,phase3,GRI 2,2-24,__none__,a.i,0,pass,"[1, 4]",True,True,False,False,2,"The evidence provided in chunks Mubadala2024__c_0124 and Mubadala2024__c_0123 clearly describes the allocation of responsibility for policy commitments through training and compliance programs for employees and business partners. Additionally, the QHSSE policies and Environmental Management Standards mentioned in chunks Mubadala2024__c_0066 and Mubadala2024__c_0067 demonstrate a structured approach to embedding these commitments across different levels within the organization.",5,4e47e36b072ec99dd2eea395a677bb4c5229b32a99451671866a9d5c37af6a3c,True,
Mubadala2024,phase3,GRI 2,2-25,__none__,b,0,pass,[],False,False,False,False,0,"The evidence provided clearly describes the organization's approach to identifying and addressing grievances, including the establishment of multiple grievance mechanisms such as the Daleel platform and reporting via supervisors and labor unions. It also mentions a zero-tolerance policy and the absence of formal grievances in 2024, which indicates a proactive approach to grievance management. Therefore, the requirement is fully satisfied.",1,06f26bea22b28ab060e9cedf0837fa0baa6c12db5c54f5586e4d8b005680b880,True,
Mubadala2024,phase3,GRI 2,2-25,__none__,e,0,no_evidence,"[2, 4]",False,False,True,True,2,"The evidence provided does not adequately describe how the organization tracks the effectiveness of the grievance mechanisms or report examples of their effectiveness, including stakeholder feedback. While it mentions the existence of grievance channels and the absence of formal grievances, it lacks concrete tracking mechanisms or specific examples of effectiveness, leading to a conclusion of no_evidence.",2,d2dd26034f19a436fb6e2a6b11ff03dd8732014ecee9e152666deced0af0416d,True,
Mubadala2024,phase3,GRI 2,2-26,__none__,a.ii,0,pass,"[1, 2, 4]",True,True,False,True,3,"The evidence provided in chunk Mubadala2024__c_0137 explicitly describes multiple accessible grievance channels, such as the Daleel platform and supervisors, for individuals to raise concerns about the organization’s business conduct. This directly addresses the requirement of GRI 2-26, satisfying it fully. System 3 is incorrect as it overlooks the clear mention of these mechanisms.",2,b70affa71746bcc1d61d0abbd8d33c7844dd2bffc6b00f3df11230618190e25f,True,
Mubadala2024,phase3,GRI 2,2-27,__none__,a.i,0,pass,"[1, 4]",True,True,False,False,2,"The evidence explicitly states that there were zero significant instances of non-compliance with laws and regulations during the reporting period, which satisfies the requirement to report such instances. Both Systems 1 and 4 correctly identified this as a pass, while Systems 2 and 3 incorrectly concluded that there was no evidence.",1,367ee242d1b4c1ba728b41dd7c92fc59027a6339394892eaf01c9f88ebef2985,True,
Mubadala2024,phase3,GRI 2,2-27,__none__,a.ii,0,pass,"[2, 3]",True,True,False,False,2,"The evidence indicates that there were zero significant instances of non-compliance with laws and regulations during the reporting period, which satisfies the requirement to report such numbers. Both Systems 2 and 3 correctly identified this as a pass, while Systems 1 and 4 incorrectly stated there was no evidence.",1,670fade0cc2fe810928b9faa4c7666eae489f240ca5d889fe146ba69535ad4b3,True,
Mubadala2024,phase3,GRI 2,2-27,__none__,b.i,0,no_evidence,"[2, 3, 4]",True,False,True,True,3,"The evidence provided does not explicitly report any fines or monetary values for non-compliance with laws and regulations during the reporting period. While System 1 claims a 'pass' based on the report stating zero fines, this does not fulfill the requirement to report the total number and monetary value of fines, as it lacks the necessary detail. Therefore, the correct status is 'no_evidence'.",1,1e34d5adb8e2f1976cac5a3a6e1f1044cbdb3b57a93b2b9bc3529de9d66720b4,True,
Mubadala2024,phase3,GRI 2,2-27,__none__,b.ii,0,no_evidence,"[2, 3, 4]",True,False,True,True,3,"The evidence provided does not explicitly report the total number or monetary value of fines for instances of non-compliance with laws and regulations, nor does it provide a breakdown of such fines from previous reporting periods. While System 1 claims a pass based on the report stating zero fines, this does not constitute sufficient evidence to satisfy the requirement, as it lacks concrete reporting of fines or their absence.",1,d4db9a71c43c399284bc4d003845a9445d718a8fe8946f6da45b45d4dce1a3bd,True,
Mubadala2024,phase3,GRI 2,2-27,__none__,c,0,pass,"[1, 2, 3]",True,True,True,False,3,"The evidence explicitly states that there are zero confirmed cases of non-compliance with laws and regulations, which satisfies the requirement for describing significant instances of non-compliance. This aligns with the reported non-existence criteria, as the report clearly indicates that no significant non-compliance has occurred.",1,f9b04fe6c2175d79992a90efa332c340c876401db800d47ca66e672155af5c3c,True,
Mubadala2024,phase3,GRI 2,2-29,__none__,a.i,0,partial,"[1, 2]",True,False,False,True,2,"The evidence mentions several stakeholder groups, including the Board, CEO, Leadership, Operational teams, and Shareholders, indicating some level of engagement. However, it lacks explicit categorization of stakeholders and detailed identification methods, which prevents a full satisfaction of the requirement. Therefore, the status is 'partial' as it meets some but not all sub-elements.",5,b8ec1910b71226f6e0ea612e8d3dd6aeb43d435c0467dd818fa24ab7da419d9f,True,
Mubadala2024,phase3,GRI 2,2-29,__none__,a.ii,0,pass,[1],True,False,False,False,1,"The evidence provided in citations Mubadala2024__c_0057 and Mubadala2024__c_0058 clearly describes the purpose of stakeholder engagement, including aligning strategy with stakeholder interests and prioritizing issues through materiality assessments. This satisfies the requirement fully, as it addresses the purpose of the engagement comprehensively.",5,732aa18e390e4cb60f4a59bfc60d06d82154788f907defc08a90642b6c8ba6e6,True,
Mubadala2024,phase3,GRI 2,2-29,__none__,a.iii,0,pass,[2],True,False,False,False,1,"The evidence provided in citations Mubadala2024__c_0057, Mubadala2024__c_0058, and Mubadala2024__c_0158 demonstrates a clear approach to stakeholder engagement, including structured dialogue and collaborative partnerships that ensure meaningful engagement. The references to integrating stakeholder input into strategy and decision-making fulfill the requirement comprehensively.",5,efe59966aa2dd7f7236f5b08df49efe79f88ffd3a1b3a644ab40e7b653386fb7,True,
Mubadala2024,phase5,GRI 3,3-1,__none__,a.i,0,pass,"[1, 3]",True,True,False,False,2,"The evidence provided clearly outlines a comprehensive process for determining material topics, including stakeholder engagement, double materiality assessment, and impact analysis across various dimensions (chunks 0052, 0057, 0058). The process addresses both positive and negative impacts on the economy, environment, and people, fulfilling the requirement as stated in GRI 3-1.",6,6f5a3644d39bb4dfe51708a213e3d954339cd53c0439f277b4f798d88dfd765b,True,
Mubadala2024,phase5,GRI 3,3-1,__none__,b,0,no_evidence,"[2, 4]",False,False,True,True,2,"The evidence provided mentions stakeholders such as the Board and shareholders but does not explicitly reference any external experts whose views informed the process of determining material topics. Therefore, the requirement is not fully satisfied, leading to a verdict of no_evidence.",5,f3d9a4b07f0fb01accb9aae8419209d70d5de3a0817b120bfe3b2e819a3a4dac,True,
Mubadala2024,phase5,GRI 3,3-3,"Climate Adaptation, Resilience & Transition",c,0,no_evidence,"[1, 2]",False,False,True,True,2,"The evidence provided does not explicitly describe any specific policies or commitments regarding the material topic of Climate Adaptation, Resilience & Transition. While there are mentions of alignment with TCFD and stakeholder engagement, these do not constitute a clear description of policies or commitments as required by GRI 3-3(c). Therefore, the correct status is 'no_evidence'.",1,13bd9359ec2ffb4c13a0e41bcb2852d4c3998fccc9b0b2db45bfb9dfa6217476,True,
Mubadala2024,phase5,GRI 3,3-3,"Climate Adaptation, Resilience & Transition",d.i,0,no_evidence,"[2, 3]",False,False,True,True,2,"The evidence provided does not explicitly describe actions taken to prevent or mitigate potential negative impacts related to climate adaptation, resilience, and transition. While there are mentions of decarbonization initiatives and alignment with reporting standards, these do not directly address the requirement for specific actions related to managing negative impacts. Therefore, the correct status is 'no_evidence'.",1,005527465b1d45a3ccb4eda9800d961a3da20d9dfd32c8b0ddbaa430ff8340ef,True,
Mubadala2024,phase5,GRI 3,3-3,"Climate Adaptation, Resilience & Transition",d.iii,0,no_evidence,"[2, 4]",False,False,True,True,2,"The evidence provided does not explicitly describe any actions taken to manage positive impacts related to climate adaptation, resilience, and transition. While there are mentions of stakeholder engagement and alignment with sustainability standards, these do not constitute concrete actions addressing the requirement. Therefore, the correct status is 'no_evidence' as the evidence fails to meet the requirement.",1,cf0ef5d2627eb9417e9e1bb798af54a065fb87d3a17eaebe1db39ba1509a204b,True,
Mubadala2024,phase5,GRI 3,3-3,Communities & Societies,a,0,no_evidence,"[1, 3, 4]",False,True,True,True,3,"The evidence provided does not explicitly describe the actual and potential negative and positive impacts on the economy, environment, and people, including human rights. While there are mentions of community investments and positive contributions, there is no clear articulation of negative impacts or human rights considerations, which is essential to meet the GRI 3-3 requirement.",6,f32c82a7a84d21fbf5cfd976f704109c97edb5476b9bdb64c775b454d60ef61f,True,
Mubadala2024,phase5,GRI 3,3-3,Communities & Societies,d.i,0,pass,"[1, 3]",True,True,False,False,2,"The evidence provided describes a structured implementation framework and stakeholder engagement, which are essential actions taken to manage the material topic of Communities & Societies. Specific initiatives, such as community projects in Malaysia and Indonesia, demonstrate efforts to improve living conditions and support vulnerable groups, thereby addressing potential negative impacts. Therefore, the requirement is fully satisfied.",6,6c881db7602d7a592073e441cf056d5e61fd5fd177e3d4aa65430e2bdedf7e4c,True,
Mubadala2024,phase5,GRI 3,3-3,Communities & Societies,d.ii,0,pass,[4],False,True,False,False,1,"The evidence provided describes various actions taken to manage community impacts, including health interventions, home-building projects, and community support programs (Mubadala2024__c_0101, Mubadala2024__c_0095). These actions directly address the requirement to manage negative impacts and provide for remediation, thus fully satisfying the requirement.",6,328c60016a4c2b4ec5b11179cbac4f2df4c88620dd7f1bda937f4232f1b7f0a4,True,
Mubadala2024,phase5,GRI 3,3-3,Communities & Societies,e.i,0,pass,"[2, 3, 4]",True,True,False,True,3,"The evidence provided clearly outlines structured processes for tracking the effectiveness of community investment projects, including stakeholder consultation, post-project evaluation, and regular progress reviews (chunks 0095, 0097, 0100). These elements collectively satisfy the requirement for reporting on the processes used to track effectiveness, thus warranting a 'pass' status.",6,424e09c9f92f7f2bf47e06a7481df921fb5def94e438bfdddad00ea6631ef3f7,True,
Mubadala2024,phase5,GRI 3,3-3,Communities & Societies,e.ii,0,pass,"[1, 2]",False,True,True,False,2,"The evidence provided includes specific goals (19% increase in investment) and indicators (number of beneficiaries and stakeholder satisfaction) that directly address the requirement for tracking effectiveness. Citations from chunks 0095 and 0100 clearly demonstrate the reporting of both goals and indicators, fulfilling the requirement fully.",6,8ce7281dc59067cb14cd0c6f69d0a6e45428fe0c789a346071c89aa2c779ff78,True,
Mubadala2024,phase5,GRI 3,3-3,Communities & Societies,e.iii,0,pass,"[1, 3]",False,True,True,False,2,"The evidence provided clearly addresses the requirement by detailing the effectiveness of actions taken, including quantifiable progress such as the 21 community investment projects and the impact on over one million people (chunks 0095, 0100). Additionally, the recognition received for CSR excellence further supports the effectiveness of these initiatives (chunks 0102, 0103). Therefore, the requirement is fully satisfied.",7,909511c5cdffadd53ee801b09b7dcdda9fd0ed8dc3a2b74546c7d62e9dd50559,True,
Mubadala2024,phase5,GRI 3,3-3,Communities & Societies,e.iv,0,pass,[3],False,True,False,False,1,"The evidence provided in chunk Mubadala2024__c_0101 indicates that lessons learned from community projects are institutionalized, which satisfies the requirement for tracking effectiveness. Additionally, chunk Mubadala2024__c_0104 outlines future plans that reflect past initiatives, further demonstrating the incorporation of lessons learned into operational policies. Therefore, the requirement is fully satisfied.",5,433922ab2cc434be684b993d44c2a78fadb993b19d47855a6536f8b4d8e7c721,True,
Mubadala2024,phase5,GRI 3,3-3,Communities & Societies,f,0,pass,"[1, 2]",True,True,False,False,2,The evidence clearly describes how stakeholder engagement informs actions taken (chunks 0098 and 0101) and evaluates the effectiveness of those actions (chunk 0100). Both System 1 and System 2 correctly identify that the report meets the requirement by providing concrete information on stakeholder engagement and its impact.,5,77fe3f15ef6c15528e1b67c1ef4b70bbdc01415f434539768ef7a70bcb11569f,True,
Mubadala2024,phase5,GRI 3,3-3,Data Governance & AI Use,a,0,no_evidence,"[1, 2, 4]",True,False,True,True,3,"The evidence provided does not explicitly describe the actual and potential impacts on the economy, environment, and people related to Data Governance & AI Use. While there are mentions of human rights policies and sustainability efforts, they do not directly address the requirement's focus on impacts as specified in GRI 3-3. Therefore, the correct status is 'no_evidence'.",2,e611e29ecb13a41e6b7a829aeed3ed9b8c68ff8f518b741acf60d4b1bbf47e17,True,
Mubadala2024,phase5,GRI 3,3-3,Data Governance & AI Use,e.i,0,no_evidence,[4],False,False,True,False,1,"The evidence provided does not explicitly describe the processes used to track the effectiveness of actions related to 'Data Governance & AI Use'. While there are mentions of digital tools and frameworks, they do not directly address the requirement for tracking effectiveness as specified in GRI 3-3. Therefore, the conclusion is that there is no evidence fulfilling the requirement.",2,fc3053307fea2d5836669af3448c5a73168f25534d3b5187c69b95067e1ca806,True,
Mubadala2024,phase5,GRI 3,3-3,Data Governance & AI Use,e.ii,0,no_evidence,"[2, 3, 4]",False,True,True,True,3,"The evidence provided does not explicitly mention any goals, targets, or indicators related to the effectiveness of actions taken for 'Data Governance & AI Use'. While the evidence discusses broader themes of human rights and digital transformation, it fails to address the specific requirement of tracking effectiveness in the context of data governance and AI use, leading to a conclusion of no_evidence.",2,e17e02e3225a569a6f5f3da3e2dad661cff2221b21514bd6d86228fa63489aa7,True,
Mubadala2024,phase5,GRI 3,3-3,Data Governance & AI Use,e.iii,0,no_evidence,"[2, 3]",False,False,True,True,2,"The evidence provided does not specifically address the effectiveness of actions taken regarding 'Data Governance & AI Use' or report any progress toward related goals and targets. While there are mentions of human rights and sustainability efforts, they do not directly relate to the requirement for tracking effectiveness in the specified material topic.",2,98d72ecb6a0c8cac58575e5c94e344c88df140ff33b4e2303a0088c8c9f45f51,True,
Mubadala2024,phase5,GRI 3,3-3,Data Governance & AI Use,e.iv,0,no_evidence,"[1, 4]",False,False,True,True,2,"The evidence provided does not explicitly address lessons learned or how these have been incorporated into operational policies and procedures related to 'Data Governance & AI Use'. While there are mentions of training and policy updates, they do not specifically relate to the requirement of tracking effectiveness in this context, leading to a conclusion of no_evidence.",2,c486466c6a620eecbdf7fdee0ad44cbb893aec873538edfe3893a0aa695f3873,False,
Mubadala2024,phase5,GRI 3,3-3,Diversity & Inclusion,d.ii,0,no_evidence,"[1, 3]",True,True,False,False,2,"The evidence provided does not explicitly address actions taken to manage actual negative impacts or remediation efforts related to diversity and inclusion. While it discusses workforce composition and retention strategies, it lacks concrete information on addressing negative impacts or remediation, leading to a conclusion of no_evidence.",1,2e3302bcefc9e7df0bbff303b7d27f1591e169fdbc7a8d31651f179bf4310e08,True,
Mubadala2024,phase5,GRI 3,3-3,Diversity & Inclusion,e.i,0,no_evidence,"[1, 4]",False,False,True,True,2,"The evidence provided does not explicitly detail the processes used to track the effectiveness of the actions taken regarding Diversity & Inclusion. While metrics such as turnover rates and hiring percentages are mentioned, they do not constitute a clear description of tracking processes, leading to a conclusion of no_evidence.",2,5de6a0cbcdce172a9b7a9cda27209b0cf99b7f82670512ada43addc1f5618968,True,
Mubadala2024,phase5,GRI 3,3-3,Diversity & Inclusion,e.ii,0,pass,"[1, 3]",True,True,False,False,2,"The evidence provided in chunk Mubadala2024__c_0093 explicitly states a target of achieving 33% female representation by 2025, which directly addresses the requirement for reporting goals and targets related to Diversity & Inclusion. This clear articulation of a specific target satisfies the requirement fully, leading to a 'pass' verdict.",2,ee9b8890a21522fc1e0fe3771f5f6ea7375a9427065513a612d85f46f6a8dff5,False,
Mubadala2024,phase5,GRI 3,3-3,Diversity & Inclusion,e.iii,0,pass,"[2, 4]",True,True,False,False,2,"The evidence provided in chunk Mubadala2024__c_0093 reports specific progress toward Diversity & Inclusion goals, such as the 1% turnover rate for female employees and the 28% of new hires being women in Malaysia. This demonstrates a clear tracking of the effectiveness of actions taken, fulfilling the requirement to report on progress toward goals and targets.",2,39aea3f992ec1b003c8aa6e0ea244d0818be179a8ef879b6ec12e0c2eedcb512,True,
Mubadala2024,phase5,GRI 3,3-3,Employment Practices,d.i,0,pass,"[1, 3, 4]",True,True,True,False,3,"The evidence provided clearly describes actions taken to manage employment practices and mitigate potential negative impacts, such as zero-tolerance policies for discrimination (Mubadala2024__c_0085) and the 'Train for Work' program aimed at promoting long-term employability (Mubadala2024__c_0089). Additionally, the commitment to fair labor practices and employee wellbeing is emphasized throughout the evidence, satisfying the requirement fully.",6,fc3b9e46f3e65ce4e6010fb91c10bee6f05db277907b03e6369feb3f3116b669,False,
Mubadala2024,phase5,GRI 3,3-3,Employment Practices,d.ii,0,no_evidence,"[1, 3, 4]",True,True,True,False,3,"The evidence provided does not explicitly describe actions taken to address actual negative impacts or remediation efforts related to Employment Practices. While there are mentions of policies and initiatives aimed at employee engagement and inclusion (Mubadala2024__c_0085), there is no concrete information on how negative impacts are managed or remediated, leading to a conclusion of no_evidence.",5,38560894fe8e3e9c34a7b2a95493821fb34b7315af1dc1ff8625a4fce5a9ca5c,True,
Mubadala2024,phase5,GRI 3,3-3,Employment Practices,d.iii,0,pass,"[1, 3, 4]",True,True,True,False,3,"The evidence provided clearly describes actions taken to manage positive impacts related to employment practices, such as wellness programs, DE&I initiatives, and employee engagement strategies (Mubadala2024__c_0085, Mubadala2024__c_0088, Mubadala2024__c_0090). These actions directly address the requirement by demonstrating a commitment to enhancing employee wellbeing and promoting inclusivity, thus fully satisfying the GRI 3-3 requirement.",5,a01c240e51202646845bab5715d06c6b21a8996a7314a2d19ad5f8721e9108f5,False,
Mubadala2024,phase5,GRI 3,3-3,Employment Practices,e.i,0,no_evidence,"[1, 2]",True,False,True,False,2,"The evidence provided does not explicitly describe any processes used to track the effectiveness of actions related to Employment Practices. While there are mentions of employee initiatives and policies, they do not fulfill the requirement for specific tracking processes as outlined in GRI 3-3 e.i.",2,b879bbe2e5246a6160cdcfb62b0390f39e7b7b837a1a629b1b31a288ab5b7310,True,
Mubadala2024,phase5,GRI 3,3-3,Employment Practices,e.ii,0,pass,"[1, 4]",True,True,False,False,2,"The evidence provided includes specific goals such as the 'Train for Work' program and metrics like the new hire rate (14%) and turnover rate (12%), which serve as indicators for evaluating progress in Employment Practices. Additionally, the report mentions the aim to maintain a share of new hires under 30% and provides demographic data, fulfilling the requirement for tracking effectiveness.",3,9f24e15f48d3c619212d83d26421a19c11306b0464c6d2a5904fc6f498d45663,True,
Mubadala2024,phase5,GRI 3,3-3,Employment Practices,e.iii,0,pass,[2],False,True,False,False,1,"The evidence provided in chunks Mubadala2024__c_0085 and Mubadala2024__c_0089 clearly addresses the effectiveness of actions taken regarding employment practices, including specific outcomes such as increased diversity and inclusion (DE&I) and employee engagement metrics. This demonstrates progress toward the goals and targets set by the organization, fulfilling the requirement fully.",3,8782672847570eefe1c2012fd29b2c89f1deb7641bb101c6d9176e4e494fe129,False,
Mubadala2024,phase5,GRI 3,3-3,Employment Practices,e.iv,0,pass,"[2, 4]",True,True,False,False,2,"The evidence provided in chunks Mubadala2024__c_0085 and Mubadala2024__c_0089 indicates that lessons learned from employee feedback have been incorporated into operational policies, such as wellness programs and communication initiatives. This directly addresses the requirement for tracking the effectiveness of actions taken regarding Employment Practices, fulfilling the criteria for a 'pass' status.",3,3ccff2d0b8228a44a6a2c97209d040426feb1ff5b15e58d10b790d537876b08d,True,
Mubadala2024,phase5,GRI 3,3-3,Employment Practices,f,0,no_evidence,"[2, 3]",False,True,False,True,2,"The evidence provided does not explicitly describe how stakeholder engagement has informed the actions taken or their effectiveness regarding Employment Practices. While there are mentions of employee initiatives and policies, there is no clear linkage to stakeholder engagement as required by GRI 3-3-d and 3-3-e. Therefore, the correct status is 'no_evidence'.",4,ba96a2a971c021be1390dc00a0bddb32eb30f6ea9f8c0d8bdbf1070bae44108c,True,
Mubadala2024,phase5,GRI 3,3-3,Energy Consumption,a,0,no_evidence,"[1, 2]",False,False,True,True,2,"The evidence provided does not address the requirement of describing the actual and potential impacts on the economy, environment, and people, including human rights. While there are mentions of energy consumption and environmental initiatives, there is no explicit discussion of economic impacts or human rights implications related to energy consumption, as noted in the rationales of Systems 1 and 2.",2,271c5eeccb2786561f22ac0ddd59048014ad0333af9dba8b0ab624e80c424be0,True,
Mubadala2024,phase5,GRI 3,3-3,Energy Consumption,b,0,pass,"[1, 2, 4]",True,True,True,False,3,"The evidence clearly addresses the requirement by explicitly stating the organization's involvement in negative impacts through its operational activities, such as increased flaring emissions and monitoring of various atmospheric pollutants (Mubadala2024__c_0070). Additionally, the report describes energy consumption and efficiency initiatives that relate to the organization's activities, fulfilling the requirement to describe business relationships and activities linked to negative impacts.",2,76e83987490445469680fe56758554e965ad6c1a1d692e8a900bb344cd59f193,False,
Mubadala2024,phase5,GRI 3,3-3,Energy Consumption,d.ii,0,pass,"[2, 3, 4]",True,False,True,True,3,"The evidence provided in both chunks clearly describes actions taken to manage energy consumption and related impacts, including specific measures to reduce flaring intensity and improve operational efficiency. The mention of monitoring and addressing various atmospheric pollutants further supports the fulfillment of the requirement. Therefore, the requirement is fully satisfied as it addresses actions taken to manage actual negative impacts.",2,217d2120a38cf33d701621f57c665c8116a1d1d29d6a67e631f9f3b01c539739,True,
Mubadala2024,phase5,GRI 3,3-3,Energy Consumption,d.iii,0,pass,"[2, 3, 4]",True,True,True,False,3,"The evidence provided in the chunks clearly describes actions taken to manage energy consumption and related positive impacts, such as the integration of renewable energy solutions and energy efficiency initiatives. Specifically, the reduction in energy intensity and the implementation of improved operational practices demonstrate a proactive approach to managing positive impacts, fulfilling the requirement of GRI 3-3 d.iii.",2,a7ca68a955533d204835e1426ecf1228c7592178317af48227c0f39dee1a4b18,True,
Mubadala2024,phase5,GRI 3,3-3,Energy Consumption,e.i,0,no_evidence,"[3, 4]",False,True,False,True,2,"The evidence provided does not explicitly describe the processes used to track the effectiveness of actions related to energy consumption. While there are mentions of energy efficiency initiatives and reductions in energy consumption, there is no clear indication of specific tracking processes as required by GRI 3-3 e.i. Therefore, the correct status is 'no_evidence'.",2,690eeae332754d1ea880675372d3790991b11e95172e41b71d07a4c1e3b5b207,True,
Mubadala2024,phase5,GRI 3,3-3,Energy Consumption,e.ii,0,no_evidence,"[2, 3]",False,True,False,True,2,"The evidence provided does not explicitly state any goals, targets, or indicators for evaluating progress on energy consumption, which is a requirement of GRI 3-3 e.ii. While there are mentions of reductions in energy consumption and intensity, these do not fulfill the requirement for tracking effectiveness as specified.",2,713ad7c98484893ba3a5f4176a66052c2865cd8a48db5ddc15179c9e852eaea9,True,
Mubadala2024,phase5,GRI 3,3-3,Energy Consumption,e.iv,0,no_evidence,"[1, 4]",False,True,False,True,2,"The evidence provided does not explicitly mention any lessons learned or how these have been incorporated into operational policies and procedures regarding energy consumption. While there are mentions of energy efficiency initiatives and reductions in energy consumption, there is no direct reference to lessons learned or policy updates, which is required by GRI 3-3 e.iv.",2,efdf3a39b7f57e295e661eb7cd5ca46c99128295cd95c9bb20382a3509ce68c0,True,
Mubadala2024,phase5,GRI 3,3-3,GHG & Other Air Emissions,c,0,no_evidence,"[2, 3]",False,False,True,True,2,"The evidence provided does not explicitly describe any policies or commitments regarding GHG emissions, which is the core requirement of GRI 3-3(c). While there are references to materiality assessments and strategic focus areas, they do not constitute specific policies or commitments related to GHG emissions as required.",3,457c611a536a4996b8007a8d0e9a61babab0194b01b218a58ad5890a082a298e,True,
Mubadala2024,phase5,GRI 3,3-3,GHG & Other Air Emissions,d.i,0,no_evidence,"[1, 3, 4]",False,True,True,True,3,"The evidence provided does not explicitly describe any actions taken to prevent or mitigate potential negative impacts related to GHG emissions. While there are references to materiality assessments and strategic priorities, these do not constitute concrete actions as required by GRI 3-3 d.i. Therefore, the correct status is 'no_evidence'.",3,b44ff4112864cc534754d9b5251bd2c63d814edc2592c0504757a17031f239a5,True,
Mubadala2024,phase5,GRI 3,3-3,GHG & Other Air Emissions,f,0,no_evidence,[1],False,False,True,False,1,"The evidence provided does not explicitly describe how stakeholder engagement has informed the effectiveness of actions taken regarding GHG emissions. While there are mentions of stakeholder discussions and materiality assessments (Mubadala2024__c_0057, Mubadala2024__c_0058), there is no concrete information linking these discussions to the evaluation of action effectiveness, leading to a conclusion of no_evidence.",3,3491e6311f454d2c33e6496bb6e8c798362f9ee5700600fd9a61a03f419fec9c,True,
Mubadala2024,phase5,GRI 3,3-3,Governance & Business Ethics,d.i,0,pass,"[1, 4]",True,True,False,False,2,"The evidence provided clearly describes actions taken to manage the material topic of Governance & Business Ethics, including the integration of ESG principles into decision-making and risk management (Mubadala2024__c_0109). Both Systems 1 and 4 correctly identified that the report outlines proactive measures to prevent or mitigate potential negative impacts, thus fully satisfying the requirement.",5,036ff01029ed354dc7e690660f6537e32446be0dea70297f8b197c99edf1fb50,False,
Mubadala2024,phase5,GRI 3,3-3,Governance & Business Ethics,e.i,0,pass,"[2, 3]",True,True,False,False,2,"The evidence provided in chunk Mubadala2024__c_0114 clearly describes the ESG Committee's role in setting KPIs and monitoring progress against benchmarks, which constitutes a process for tracking the effectiveness of actions related to Governance & Business Ethics. This directly addresses the requirement, leading to a determination of 'pass' for the GRI 3-3 requirement.",7,07b03da2caa274a9859b23732ec002921153cd1ac8608dd6280210b93584304d,True,
Mubadala2024,phase5,GRI 3,3-3,Governance & Business Ethics,e.ii,0,no_evidence,"[2, 4]",False,False,True,True,2,"The evidence provided does not explicitly mention any specific goals, targets, or indicators used to evaluate progress on Governance & Business Ethics. While System 1 and System 3 reference KPIs and benchmarks, they do not provide concrete information about the specific goals or targets required by the GRI 3-3 requirement. Therefore, the correct status is 'no_evidence' as the necessary information is absent.",7,dffef4632f2a4ead4317397f13773405e782593c29abc2859a12bf92b41f0da0,True,
