variant,report_id,phase,phase_disclosure_idx,occurrence_idx,standard_id,disclosure_id,material_topic,requirement_id,status,decision_path,rationale,citations_json,confidence,source
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,b,no_evidence,standard,No explicit mention of involvement in negative impacts through activities or business relationships.,[],0.0,llm
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,c,pass,standard,"Energy efficiency policy, ISO 50001 certification, and roadmap explicitly described in OQ2023__c_0102.","[""OQ2023__c_0102""]",0.0,llm
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,d.i,pass,standard,"Multiple actions (e.g., process optimization, steam trap replacement) explicitly described in OQ2023__c_0104, OQ2023__c_0105, OQ2023__c_0106.","[""OQ2023__c_0104"", ""OQ2023__c_0105"", ""OQ2023__c_0106""]",0.0,llm
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,d.ii,no_evidence,standard,No explicit description of actions to remediate actual negative impacts.,[],0.0,llm
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,d.iii,no_evidence,standard,No explicit description of actions to manage positive impacts.,[],0.0,llm
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,e.i,pass,standard,"Energy auditing, ISO 50001 certification, and EII tracking are explicitly described in OQ2023__c_0102.","[""OQ2023__c_0102""]",0.0,llm
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,e.ii,pass,standard,"EII reduction targets (e.g., 96.2 in 2023) and roadmap for 2024 are detailed in OQ2023__c_0102.","[""OQ2023__c_0102""]",0.0,llm
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,e.iii,pass,standard,Progress toward EII reduction (96.2 in 2023) and $8.5M savings are explicitly reported in OQ2023__c_0102.,"[""OQ2023__c_0102""]",0.0,llm
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,e.iv,no_evidence,standard,No explicit mention of lessons learned or policy updates based on them for Climate Change & Energy Transition.,[],0.0,llm
v_new,OQ2023,phase5,7,0,GRI 3,3-3,Climate Change & Energy Transition,f,no_evidence,standard,No evidence of stakeholder engagement informing actions or effectiveness tracking for Climate Change & Energy Transition.,[],0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,a,no_evidence,standard,"No evidence describes impacts on economy, environment, or people beyond CO2 reductions.",[],0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,b,no_evidence,standard,No explicit mention of involvement in negative impacts through activities or business relationships.,[],0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,c,pass,standard,"Policies like energy efficiency roadmap, ISO 50001 certification, and zero-flaring commitments are explicitly described.","[""OQ2023__c_0102"", ""OQ2023__c_0099"", ""OQ2023__c_0100""]",0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,d.i,pass,standard,"Actions like flare reduction, steam trap replacement, and process optimization are described to mitigate impacts.","[""OQ2023__c_0100"", ""OQ2023__c_0105"", ""OQ2023__c_0106""]",0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,d.ii,pass,standard,Flare reduction initiatives and steam trap replacements address actual negative impacts.,"[""OQ2023__c_0100"", ""OQ2023__c_0106""]",0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,d.iii,pass,standard,"Positive impacts like CO2 reductions, energy savings, and community benefits are explicitly described.","[""OQ2023__c_0105"", ""OQ2023__c_0100"", ""OQ2023__c_0103""]",0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,e.i,pass,standard,"Processes like energy auditing, ISO 50001 certification, and EII tracking are described for 'Climate Change & Energy Transition'.","[""OQ2023__c_0102""]",0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,e.ii,pass,standard,"Goals (e.g., EII reduction targets) and indicators (EII, CO2 savings) are explicitly reported for 'Climate Change & Energy Transition'.","[""OQ2023__c_0102"", ""OQ2023__c_0099"", ""OQ2023__c_0100""]",0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,e.iii,pass,standard,"Progress toward EII reduction (98.9 → 96.2) and CO2 reductions (e.g., 29,900 tons) is quantified for 'Climate Change & Energy Transition'.","[""OQ2023__c_0102"", ""OQ2023__c_0100"", ""OQ2023__c_0106""]",0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,e.iv,no_evidence,standard,No explicit mention of lessons learned or policy updates for 'Climate Change & Energy Transition'.,[],0.0,llm
v_new,OQ2023,phase5,8,1,GRI 3,3-3,Climate Change & Energy Transition,f,no_evidence,standard,No evidence of stakeholder engagement informing actions or effectiveness tracking for 'Climate Change & Energy Transition'.,[],0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,a,no_evidence,standard,"No evidence describes impacts on economy, environment, or people related to cybersecurity.",[],0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,b,no_evidence,standard,No explicit mention of involvement in negative impacts through activities or business relationships.,[],0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,c,pass,standard,"Policies and procedures for IT/OT cybersecurity, TASNIF platform, and a three-year roadmap are described.","[""OQ2023__c_0082""]",0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,d.i,pass,standard,"Actions include cybersecurity projects, controls updates, and TASNIF platform implementation.","[""OQ2023__c_0082""]",0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,d.ii,no_evidence,standard,No evidence describes addressing actual negative impacts or remediation efforts.,[],0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,d.iii,no_evidence,standard,No evidence describes actions to manage positive impacts related to cybersecurity.,[],0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,e.i,no_evidence,standard,No evidence of processes used to track cybersecurity action effectiveness.,"[""OQ2023__c_0082""]",0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,e.ii,no_evidence,standard,"No evidence of goals, targets, or indicators for evaluating cybersecurity progress.","[""OQ2023__c_0082""]",0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,e.iii,no_evidence,standard,No evidence of cybersecurity action effectiveness or progress toward goals.,"[""OQ2023__c_0082""]",0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,e.iv,no_evidence,standard,No evidence of lessons learned or policy updates from cybersecurity initiatives.,"[""OQ2023__c_0082""]",0.0,llm
v_new,OQ2023,phase5,9,0,GRI 3,3-3,Cybersecurity and Data Privacy,f,no_evidence,standard,No evidence of stakeholder engagement informing cybersecurity actions or effectiveness tracking.,"[""OQ2023__c_0082""]",0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",a,no_evidence,standard,No explicit description of actual/potential impacts on economy/environment/people (including human rights) related to DEI.,[],0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",b,no_evidence,standard,No mention of involvement in negative impacts through activities/business relationships related to DEI.,[],0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",c,pass,standard,"Explicitly describes policies (Women@OQ platform, diversity commitments) related to DEI.","[""OQ2023__c_0177"", ""OQ2023__c_0178""]",0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",d.i,pass,standard,"Describes actions (panel discussions, sports activities) to prevent/mitigate potential negative impacts on DEI.","[""OQ2023__c_0178""]",0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",d.ii,no_evidence,standard,No description of actions to address actual negative impacts related to DEI.,[],0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",d.iii,pass,standard,"Describes actions (sports activities, work-life harmony sessions) to manage positive impacts on DEI.","[""OQ2023__c_0178""]",0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",e.i,no_evidence,standard,No processes for tracking effectiveness are explicitly described.,"[""OQ2023__c_0178"", ""OQ2023__c_0177""]",0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",e.ii,partial,standard,Satisfaction metrics (45%-64%) are mentioned but not explicitly tied to goals/targets.,"[""OQ2023__c_0178""]",0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",e.iii,pass,standard,Effectiveness is discussed via satisfaction rates and productivity outcomes.,"[""OQ2023__c_0178""]",0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",e.iv,no_evidence,standard,No lessons learned or policy updates are explicitly mentioned.,"[""OQ2023__c_0178"", ""OQ2023__c_0177""]",0.0,llm
v_new,OQ2023,phase5,10,0,GRI 3,3-3,"Diversity, Equity, and Inclusion",f,no_evidence,standard,No explicit mention of stakeholder engagement informing actions or effectiveness tracking.,"[""OQ2023__c_0178"", ""OQ2023__c_0177""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,a,no_evidence,standard,"No evidence describes economic, environmental, or human rights impacts. Financial metrics alone are insufficient.","[""OQ2023__c_0022"", ""OQ2023__c_0023"", ""OQ2023__c_0024"", ""OQ2023__c_0021""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,b,no_evidence,standard,No evidence links the organization to negative economic impacts via activities or business relationships.,"[""OQ2023__c_0022"", ""OQ2023__c_0023"", ""OQ2023__c_0024"", ""OQ2023__c_0021""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,c,no_evidence,standard,No policies or commitments related to economic impact are explicitly described.,"[""OQ2023__c_0020"", ""OQ2023__c_0022"", ""OQ2023__c_0021""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,d.i,no_evidence,standard,No actions to prevent/mitigate economic impacts are explicitly described.,"[""OQ2023__c_0020"", ""OQ2023__c_0022"", ""OQ2023__c_0021""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,d.ii,no_evidence,standard,No actions to address actual economic impacts or remediation are described.,"[""OQ2023__c_0022"", ""OQ2023__c_0023"", ""OQ2023__c_0024"", ""OQ2023__c_0021""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,d.iii,no_evidence,standard,No actions to manage positive economic impacts are explicitly described.,"[""OQ2023__c_0022"", ""OQ2023__c_0023"", ""OQ2023__c_0024"", ""OQ2023__c_0021""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,e.i,no_evidence,standard,No processes for tracking effectiveness of actions related to 'Economic Impact' are described.,"[""OQ2023__c_0021"", ""OQ2023__c_0022"", ""OQ2023__c_0023"", ""OQ2023__c_0024"", ""OQ2023__c_0020""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,e.ii,no_evidence,standard,"No goals, targets, or indicators for evaluating progress on 'Economic Impact' are reported.","[""OQ2023__c_0021"", ""OQ2023__c_0022"", ""OQ2023__c_0023"", ""OQ2023__c_0024"", ""OQ2023__c_0020""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,e.iii,no_evidence,standard,No evaluation of action effectiveness or progress toward goals for 'Economic Impact' is provided.,"[""OQ2023__c_0021"", ""OQ2023__c_0022"", ""OQ2023__c_0023"", ""OQ2023__c_0024"", ""OQ2023__c_0020""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,e.iv,no_evidence,standard,No lessons learned or policy updates related to 'Economic Impact' effectiveness tracking are mentioned.,"[""OQ2023__c_0021"", ""OQ2023__c_0022"", ""OQ2023__c_0023"", ""OQ2023__c_0024"", ""OQ2023__c_0020""]",0.0,llm
v_new,OQ2023,phase5,11,0,GRI 3,3-3,Economic Impact,f,no_evidence,standard,No evidence of stakeholder engagement informing actions or effectiveness tracking for 'Economic Impact'.,"[""OQ2023__c_0021"", ""OQ2023__c_0022"", ""OQ2023__c_0023"", ""OQ2023__c_0024"", ""OQ2023__c_0020""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,a,no_evidence,standard,"No evidence describes economic impacts (positive/negative) on economy, environment, or people. Chunks focus on governance, not material topic.","[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,b,no_evidence,standard,No evidence links organization to negative economic impacts via activities/business relationships. Chunks omit this.,"[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,c,no_evidence,standard,"No policies/commitments specific to 'Economic Impact' are described. Chunks mention governance, not economic topic.","[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,d.i,no_evidence,standard,No actions to prevent/mitigate potential negative economic impacts are described. Chunks omit this.,"[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,d.ii,no_evidence,standard,No actions to address actual negative economic impacts are described. Chunks omit this.,"[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,d.iii,no_evidence,standard,No actions to manage positive economic impacts are described. Chunks omit this.,"[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,e.i,no_evidence,standard,No evidence describes processes for tracking effectiveness of actions related to 'Economic Impact'.,"[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,e.ii,no_evidence,standard,"No evidence mentions goals, targets, or indicators for evaluating progress on 'Economic Impact'.","[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,e.iii,no_evidence,standard,No evidence reports effectiveness of actions or progress toward goals related to 'Economic Impact'.,"[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,e.iv,no_evidence,standard,No evidence discusses lessons learned or policy updates tied to 'Economic Impact'.,"[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,12,1,GRI 3,3-3,Economic Impact,f,no_evidence,standard,No evidence directly addresses stakeholder engagement related to 'Economic Impact' or its effectiveness tracking.,"[""OQ2023__c_0039"", ""OQ2023__c_0040""]",0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,a,no_evidence,standard,"No evidence describes economic impacts (positive/negative) on economy, environment, or people.",[],0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,b,no_evidence,standard,No evidence reports involvement in negative economic impacts through activities or business relationships.,[],0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,c,no_evidence,standard,No evidence describes policies/commitments specifically related to 'Economic Impact'.,[],0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,d.i,no_evidence,standard,No evidence describes actions to prevent/mitigate negative economic impacts.,[],0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,d.ii,no_evidence,standard,No evidence describes actions to address actual negative economic impacts.,[],0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,d.iii,no_evidence,standard,No evidence describes actions to manage positive economic impacts.,[],0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,e.i,no_evidence,standard,No evidence details processes used to track effectiveness of actions related to 'Economic Impact'.,"[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,e.ii,no_evidence,standard,"No evidence reports goals, targets, or indicators used to evaluate progress on 'Economic Impact'.","[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,e.iii,no_evidence,standard,No evidence reports progress toward goals or effectiveness of actions for 'Economic Impact'.,"[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,e.iv,no_evidence,standard,No evidence describes lessons learned or policy updates related to 'Economic Impact'.,"[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,13,2,GRI 3,3-3,Economic Impact,f,no_evidence,standard,No evidence explicitly describes stakeholder engagement informing actions or their effectiveness for 'Economic Impact'.,"[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,a,no_evidence,standard,"No evidence describes economic impacts (positive/negative) on economy, environment, or people.",[],0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,b,no_evidence,standard,No evidence reports involvement in negative economic impacts through activities or business relationships.,[],0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,c,no_evidence,standard,No evidence describes policies/commitments specifically related to 'Economic Impact'.,[],0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,d.i,no_evidence,standard,No evidence describes actions to prevent/mitigate negative economic impacts.,[],0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,d.ii,no_evidence,standard,No evidence describes actions to address actual negative economic impacts.,[],0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,d.iii,no_evidence,standard,No evidence describes actions to manage positive economic impacts.,[],0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,e.i,no_evidence,standard,No evidence details processes used to track effectiveness of actions related to 'Economic Impact'.,"[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,e.ii,no_evidence,standard,"No evidence reports goals, targets, or indicators used to evaluate progress on 'Economic Impact'.","[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,e.iii,no_evidence,standard,No evidence reports progress toward goals or effectiveness of actions for 'Economic Impact'.,"[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,e.iv,no_evidence,standard,No evidence describes lessons learned or policy updates related to 'Economic Impact'.,"[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,14,3,GRI 3,3-3,Economic Impact,f,no_evidence,standard,No evidence explicitly describes stakeholder engagement informing actions or their effectiveness for 'Economic Impact'.,"[""OQ2023__c_0204"", ""OQ2023__c_0196"", ""OQ2023__c_0198"", ""OQ2023__c_0203"", ""OQ2023__c_0193""]",0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,a,no_evidence,standard,No evidence describes impacts on economy/environment/people related to Employment Practices & Development.,[],0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,b,no_evidence,standard,No evidence reports involvement in negative impacts through activities/business relationships.,[],0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,c,pass,standard,"Policies/commitments described (e-learning, Masar Programme, coaching initiatives).","[""OQ2023__c_0160"", ""OQ2023__c_0161"", ""OQ2023__c_0162"", ""OQ2023__c_0163""]",0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,d.i,no_evidence,standard,No evidence describes actions to prevent/mitigate potential negative impacts.,[],0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,d.ii,no_evidence,standard,No evidence describes actions to address actual negative impacts.,[],0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,d.iii,no_evidence,standard,No evidence describes actions to manage positive impacts.,[],0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,e.i,no_evidence,standard,No evidence details processes used to track effectiveness of employment-related actions.,"[""OQ2023__c_0160"", ""OQ2023__c_0161"", ""OQ2023__c_0162"", ""OQ2023__c_0163"", ""OQ2023__c_0165""]",0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,e.ii,no_evidence,standard,"No evidence reports goals, targets, or indicators for evaluating employment practice progress.","[""OQ2023__c_0160"", ""OQ2023__c_0161"", ""OQ2023__c_0162"", ""OQ2023__c_0163"", ""OQ2023__c_0165""]",0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,e.iii,no_evidence,standard,No evidence evaluates effectiveness of employment actions or progress toward goals.,"[""OQ2023__c_0160"", ""OQ2023__c_0161"", ""OQ2023__c_0162"", ""OQ2023__c_0163"", ""OQ2023__c_0165""]",0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,e.iv,no_evidence,standard,No evidence discusses lessons learned from employment practices incorporated into policies.,"[""OQ2023__c_0160"", ""OQ2023__c_0161"", ""OQ2023__c_0162"", ""OQ2023__c_0163"", ""OQ2023__c_0165""]",0.0,llm
v_new,OQ2023,phase5,15,0,GRI 3,3-3,Employment Practices & Development,f,no_evidence,standard,No evidence describes stakeholder engagement related to employment practices or its impact on actions/effectiveness.,"[""OQ2023__c_0160"", ""OQ2023__c_0161"", ""OQ2023__c_0162"", ""OQ2023__c_0163"", ""OQ2023__c_0165""]",0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,a,no_evidence,standard,No evidence describes impacts on economy/environment/people related to 'Government Relations & Tax'.,[],0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,b,no_evidence,standard,No evidence links the organization to negative impacts via activities/relationships under 'Government Relations & Tax'.,[],0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,c,pass,standard,"Policies like anti-bribery protocols and Code of Conduct are described (OQ2023__c_0069, OQ2023__c_0070).","[""OQ2023__c_0069"", ""OQ2023__c_0070""]",0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,d.i,pass,standard,"Actions to prevent unethical practices (e.g., conflict-of-interest disclosures) are described (OQ2023__c_0069).","[""OQ2023__c_0069""]",0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,d.ii,pass,standard,Whistleblowing mechanisms and Ethics Committee oversight address actual impacts (OQ2023__c_0070).,"[""OQ2023__c_0070""]",0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,d.iii,no_evidence,standard,No evidence describes actions to manage positive impacts related to 'Government Relations & Tax'.,[],0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,e.i,no_evidence,standard,No evidence describes processes tracking effectiveness for 'Government Relations & Tax'.,"[""OQ2023__c_0069"", ""OQ2023__c_0068"", ""OQ2023__c_0067"", ""OQ2023__c_0070"", ""OQ2023__c_0071""]",0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,e.ii,no_evidence,standard,No evidence mentions goals/targets for 'Government Relations & Tax'.,"[""OQ2023__c_0069"", ""OQ2023__c_0068"", ""OQ2023__c_0067"", ""OQ2023__c_0070"", ""OQ2023__c_0071""]",0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,e.iii,no_evidence,standard,No evidence evaluates progress on 'Government Relations & Tax' actions.,"[""OQ2023__c_0069"", ""OQ2023__c_0068"", ""OQ2023__c_0067"", ""OQ2023__c_0070"", ""OQ2023__c_0071""]",0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,e.iv,no_evidence,standard,No evidence links lessons learned to 'Government Relations & Tax' policies.,"[""OQ2023__c_0069"", ""OQ2023__c_0068"", ""OQ2023__c_0067"", ""OQ2023__c_0070"", ""OQ2023__c_0071""]",0.0,llm
v_new,OQ2023,phase5,16,0,GRI 3,3-3,Government Relations & Tax,f,no_evidence,standard,No evidence discusses stakeholder engagement related to 'Government Relations & Tax'.,"[""OQ2023__c_0069"", ""OQ2023__c_0068"", ""OQ2023__c_0067"", ""OQ2023__c_0070"", ""OQ2023__c_0071""]",0.0,llm
v_new,OQ2023,phase5,17,0,GRI 3,3-3,Human Right Protection & Labour Management,a,no_evidence,standard,"No explicit description of actual/potential impacts on economy/environment/people, including human rights.",[],0.0,llm
v_new,OQ2023,phase5,17,0,GRI 3,3-3,Human Right Protection & Labour Management,b,no_evidence,standard,No explicit statement on involvement in negative impacts through activities/business relationships.,[],0.0,llm
v_new,OQ2023,phase5,17,0,GRI 3,3-3,Human Right Protection & Labour Management,c,pass,standard,"Policies described include grievance mechanisms, compliance processes, and third-party codes of conduct.","[""OQ2023__c_0072"", ""OQ2023__c_0073""]",0.0,llm
v_new,OQ2023,phase5,17,0,GRI 3,3-3,Human Right Protection & Labour Management,d.i,pass,standard,Actions to prevent/mitigate impacts include grievance mechanisms and compliance processes.,"[""OQ2023__c_0072"", ""OQ2023__c_0073""]",0.0,llm
v_new,OQ2023,phase5,17,0,GRI 3,3-3,Human Right Protection & Labour Management,d.ii,pass,standard,Actions to address corruption (disciplinary measures) are explicitly described.,"[""OQ2023__c_0073""]",0.0,llm
v_new,OQ2023,phase5,17,0,GRI 3,3-3,Human Right Protection & Labour Management,d.iii,no_evidence,standard,No description of actions to manage positive impacts on human rights/labour.,[],0.0,llm
v_new,OQ2023,phase5,17,0,GRI 3,3-3,Human Right Protection & Labour Management,e.i,no_evidence,standard,No evidence reports processes used to track effectiveness of actions related to the material topic.,[],0.0,llm
v_new,OQ2023,phase5,17,0,GRI 3,3-3,Human Right Protection & Labour Management,e.ii,no_evidence,standard,"No evidence reports goals, targets, or indicators used to evaluate progress on the material topic.",[],0.0,llm
