report_id,phase,disclosure_id,material_topic,requirement_id,occurrence_idx,standard_id,a0_status,a0_decision_path,a0_rationale,a0_citations_json,a0_confidence,a0_source,a1_status,a1_decision_path,a1_rationale,a1_citations_json,a1_confidence,a1_source,a2_status,a2_decision_path,a2_rationale,a2_citations_json,a2_confidence,a2_source,v_new_status,v_new_decision_path,v_new_rationale,v_new_citations_json,v_new_confidence,v_new_source,a0_status_resolved,a1_status_resolved,a2_status_resolved,v_new_status_resolved,any_disagree_primary,any_unrecoverable_primary,any_gci_error,disagreement_pattern
OKQ82024,phase5,3-3,Energy,f,0,GRI 3,no_evidence,standard,No evidence explicitly describes stakeholder engagement informing actions or effectiveness for Energy.,"[""OKQ82024__c_0040"", ""OKQ82024__c_0041"", ""OKQ82024__c_0042"", ""OKQ82024__c_0043"", ""OKQ82024__c_0044""]",0.0,llm,partial,standard,"Evidence mentions stakeholder collaborations (e.g., partnerships with Skellefteå Kraft, Neste) but lacks explicit details on how stakeholder input directly informed actions or their effectiveness.","[""OKQ82024__c_0047"", ""OKQ82024__c_0110"", ""OKQ82024__c_0058"", ""OKQ82024__c_0046"", ""OKQ82024__c_0048""]",0.0,llm,no_evidence,standard,No evidence describes stakeholder engagement informing energy-related actions or their effectiveness.,[],0.0,llm,no_evidence,standard,No evidence of stakeholder engagement informing energy actions or their effectiveness.,"[""OKQ82024__c_0108"", ""OKQ82024__c_0110"", ""OKQ82024__c_0111""]",0.0,llm,no_evidence,partial,no_evidence,no_evidence,True,False,False,no_evidence|partial|no_evidence|no_evidence
OKQ82024,phase5,3-3,Non-discrimination,a,0,GRI 3,partial,standard,"Evidence mentions employee well-being, diversity, and gender balance but lacks explicit discussion of economic/environmental impacts or human rights.","[""OKQ82024__c_0073"", ""OKQ82024__c_0074"", ""OKQ82024__c_0075"", ""OKQ82024__c_0081""]",0.0,llm,partial,standard,"Evidence mentions positive impacts (e.g., gender balance, equal pay) but lacks explicit discussion of negative impacts related to non-discrimination.","[""OKQ82024__c_0075"", ""OKQ82024__c_0081""]",0.0,llm,no_evidence,standard,No evidence describes impacts (positive/negative) on people related to non-discrimination.,[],0.0,llm,no_evidence,standard,No evidence describes impacts on economy/environment/people related to non-discrimination.,[],0.0,llm,partial,partial,no_evidence,no_evidence,True,False,False,partial|partial|no_evidence|no_evidence
OKQ82024,phase5,3-3,Non-discrimination,d.i,0,GRI 3,pass,standard,"Actions like training, mentorship, and equal pay surveys are described as preventive measures.","[""OKQ82024__c_0075"", ""OKQ82024__c_0076"", ""OKQ82024__c_0081""]",0.0,llm,pass,standard,"Actions to prevent negative impacts (e.g., equal pay surveys, diversity programs) are described.","[""OKQ82024__c_0081"", ""OKQ82024__c_0075""]",0.0,llm,partial,standard,"Some actions (e.g., training, mentorship) imply mitigation of risks but lack explicit focus on non-discrimination.","[""OKQ82024__c_0074"", ""OKQ82024__c_0075"", ""OKQ82024__c_0076""]",0.0,llm,pass,standard,Actions like equal pay surveys and safety training address potential negative impacts.,"[""OKQ82024__c_0081"", ""OKQ82024__c_0078"", ""OKQ82024__c_0075""]",0.0,llm,pass,pass,partial,pass,True,False,False,pass|pass|partial|pass
OKQ82024,phase5,3-3,Non-discrimination,d.ii,0,GRI 3,no_evidence,standard,No explicit mention of addressing actual negative impacts related to non-discrimination.,[],0.0,llm,no_evidence,standard,No explicit mention of addressing actual negative impacts or remediation efforts.,[],0.0,llm,no_evidence,standard,No evidence describes addressing actual negative impacts related to non-discrimination.,[],0.0,llm,pass,standard,Monitoring whistle-blowing and equal pay remediation address actual negative impacts.,"[""OKQ82024__c_0075"", ""OKQ82024__c_0081""]",0.0,llm,no_evidence,no_evidence,no_evidence,pass,True,False,False,no_evidence|no_evidence|no_evidence|pass
OKQ82024,phase5,3-3,Non-discrimination,e.i,0,GRI 3,pass,standard,"Describes processes like employee engagement surveys, safety walks, and equal pay assessments to track effectiveness.","[""OKQ82024__c_0075"", ""OKQ82024__c_0080"", ""OKQ82024__c_0081""]",0.0,llm,pass,standard,Annual employee engagement surveys and equal pay surveys are explicitly described as processes to track effectiveness.,"[""OKQ82024__c_0080"", ""OKQ82024__c_0081"", ""OKQ82024__c_0075"", ""OKQ82024__c_0078"", ""OKQ82024__c_0076""]",0.0,llm,partial,standard,Mentions employee surveys but lacks explicit linkage to non-discrimination tracking processes.,"[""OKQ82024__c_0080""]",0.0,llm,partial,standard,"Processes like employee surveys and safety walks are described, but their direct application to non-discrimination tracking is unclear.","[""OKQ82024__c_0080"", ""OKQ82024__c_0075"", ""OKQ82024__c_0081""]",0.0,llm,pass,pass,partial,partial,True,False,False,pass|pass|partial|partial
OKQ82024,phase5,3-3,Non-discrimination,e.ii,0,GRI 3,pass,standard,"Reports specific indicators like gender balance ratios, lost workday cases, and Equal Pay Index results.","[""OKQ82024__c_0075"", ""OKQ82024__c_0081""]",0.0,llm,pass,standard,Equal Pay Index and gender balance ratio (51/49) are explicitly cited as indicators to evaluate progress.,"[""OKQ82024__c_0081"", ""OKQ82024__c_0075"", ""OKQ82024__c_0078"", ""OKQ82024__c_0076"", ""OKQ82024__c_0079""]",0.0,llm,partial,standard,References gender balance and equal pay metrics but does not explicitly state goals/targets for non-discrimination.,"[""OKQ82024__c_0075"", ""OKQ82024__c_0081""]",0.0,llm,no_evidence,standard,"No explicit goals, targets, or indicators for non-discrimination effectiveness are reported.",[],0.0,llm,pass,pass,partial,no_evidence,True,False,False,pass|pass|partial|no_evidence
OKQ82024,phase5,3-3,Non-discrimination,e.iii,0,GRI 3,pass,standard,"Discusses progress metrics (e.g., 27% decrease in lost workdays, gender balance) to evaluate action effectiveness.","[""OKQ82024__c_0075"", ""OKQ82024__c_0081""]",0.0,llm,pass,standard,"Equal Pay Index results (98.1, 98.8) and gender balance ratio (51/49) demonstrate progress toward goals.","[""OKQ82024__c_0081"", ""OKQ82024__c_0075"", ""OKQ82024__c_0078"", ""OKQ82024__c_0076"", ""OKQ82024__c_0079""]",0.0,llm,partial,standard,Reports gender balance and pay gaps but lacks explicit progress evaluation against non-discrimination goals.,"[""OKQ82024__c_0075"", ""OKQ82024__c_0081""]",0.0,llm,partial,standard,Equal pay index results (98.1/98.8) and gender balance (51/49) show progress but lack explicit goal alignment.,"[""OKQ82024__c_0081"", ""OKQ82024__c_0075""]",0.0,llm,pass,pass,partial,partial,True,False,False,pass|pass|partial|partial
OKQ82024,phase5,3-3,Non-discrimination,f,0,GRI 3,partial,standard,Mentions employee engagement surveys and feedback but lacks explicit details on how stakeholder input directly informed actions or their effectiveness.,"[""OKQ82024__c_0080""]",0.0,llm,pass,standard,"Evidence shows stakeholder engagement (surveys, workshops, trade unions) informed actions (e.g., Employer Branding, equal pay initiatives) and effectiveness tracking (annual surveys, equal pay results).","[""OKQ82024__c_0082"", ""OKQ82024__c_0081"", ""OKQ82024__c_0080"", ""OKQ82024__c_0075"", ""OKQ82024__c_0078""]",0.0,llm,no_evidence,standard,No explicit description of stakeholder engagement informing actions or effectiveness for non-discrimination.,[],0.0,llm,partial,standard,"Evidence mentions stakeholder engagement (surveys, workshops, trade unions) but lacks explicit linkage to evaluating action effectiveness for non-discrimination.","[""OKQ82024__c_0082"", ""OKQ82024__c_0081"", ""OKQ82024__c_0080""]",0.0,llm,partial,pass,no_evidence,partial,True,False,False,partial|pass|no_evidence|partial
OKQ82024,phase5,3-3,Occupational health and safety,a,0,GRI 3,partial,standard,Mentions safety walks and reduced lost workdays but lacks explicit description of negative/positive impacts on people's human rights.,"[""OKQ82024__c_0075"", ""OKQ82024__c_0082""]",0.0,llm,pass,standard,"Evidence describes impacts on employee health/safety via EHS systems, spills, and ethics council (chunks 0139, 0138, 0125).","[""OKQ82024__c_0139"", ""OKQ82024__c_0138"", ""OKQ82024__c_0125"", ""OKQ82024__c_0122"", ""OKQ82024__c_0140""]",0.0,llm,no_evidence,standard,No explicit description of actual/potential impacts on economy/environment/people related to occupational health and safety.,[],0.0,llm,no_evidence,standard,No evidence describes actual/potential impacts on people (OHS) or human rights.,[],0.0,llm,partial,pass,no_evidence,no_evidence,True,False,False,partial|pass|no_evidence|no_evidence
OKQ82024,phase5,3-3,Occupational health and safety,b,0,GRI 3,no_evidence,standard,No explicit statement on involvement in negative impacts through activities or business relationships.,[],0.0,llm,pass,standard,Spills (chunk 0138) and contamination remediation (chunk 0136) explicitly describe negative impacts from operations.,"[""OKQ82024__c_0138"", ""OKQ82024__c_0136"", ""OKQ82024__c_0122"", ""OKQ82024__c_0117"", ""OKQ82024__c_0140""]",0.0,llm,no_evidence,standard,No explicit statement about involvement in negative impacts through activities/business relationships related to occupational health and safety.,[],0.0,llm,pass,standard,"Evidence describes spills, contamination, and remediation (e.g., OKQ82024__c_0138, OKQ82024__c_0136).","[""OKQ82024__c_0138"", ""OKQ82024__c_0136"", ""OKQ82024__c_0122"", ""OKQ82024__c_0139"", ""OKQ82024__c_0137""]",0.0,llm,no_evidence,pass,no_evidence,pass,True,False,False,no_evidence|pass|no_evidence|pass
OKQ82024,phase5,3-3,Occupational health and safety,d.ii,0,GRI 3,partial,standard,References reduced lost workdays but lacks detailed remediation actions for actual negative impacts.,"[""OKQ82024__c_0075""]",0.0,llm,pass,standard,"Spill remediation (chunk 0138), contamination cleanup (chunk 0136), and incident reporting (chunk 0140) address negative impacts.","[""OKQ82024__c_0138"", ""OKQ82024__c_0136"", ""OKQ82024__c_0140"", ""OKQ82024__c_0117"", ""OKQ82024__c_0118""]",0.0,llm,pass,standard,Addressed actual impacts via 27% reduction in lost workdays (OKQ82024__c_0075) and remediation processes.,"[""OKQ82024__c_0075""]",0.0,llm,pass,standard,"Remediation actions include spill management, contamination remediation, and incident reporting (e.g., OKQ82024__c_0138, OKQ82024__c_0136).","[""OKQ82024__c_0138"", ""OKQ82024__c_0136"", ""OKQ82024__c_0141"", ""OKQ82024__c_0122"", ""OKQ82024__c_0139""]",0.0,llm,partial,pass,pass,pass,True,False,False,partial|pass|pass|pass
OKQ82024,phase5,3-3,Occupational health and safety,d.iii,0,GRI 3,pass,standard,"Describes leadership programs, employee engagement initiatives, and youth ministry as positive impact actions.","[""OKQ82024__c_0079"", ""OKQ82024__c_0082""]",0.0,llm,pass,standard,"Employee well-being initiatives (chunks 0074, 0073), training (chunk 0075), and engagement surveys (chunk 0080) manage positive impacts.","[""OKQ82024__c_0074"", ""OKQ82024__c_0073"", ""OKQ82024__c_0075"", ""OKQ82024__c_0080"", ""OKQ82024__c_0140""]",0.0,llm,pass,standard,Positive impacts managed through employee engagement surveys (OKQ82024__c_0080) and leadership programs (OKQ82024__c_0077).,"[""OKQ82024__c_0080"", ""OKQ82024__c_0077""]",0.0,llm,no_evidence,standard,No evidence describes actions to manage positive OHS impacts.,[],0.0,llm,pass,pass,pass,no_evidence,True,False,False,pass|pass|pass|no_evidence
OKQ82024,phase5,3-3,Occupational health and safety,e.i,0,GRI 3,no_evidence,standard,No explicit description of processes used to track effectiveness of actions related to occupational health and safety.,[],0.0,llm,pass,standard,"Processes like incident reporting systems, safety walks, and EHS audits are explicitly described.","[""OKQ82024__c_0140"", ""OKQ82024__c_0137"", ""OKQ82024__c_0141""]",0.0,llm,no_evidence,standard,No detailed processes for tracking effectiveness of occupational health and safety actions are described.,[],0.0,llm,pass,standard,"Processes like incident reporting systems, safety walks, and EHS audits are described.","[""OKQ82024__c_0140"", ""OKQ82024__c_0139"", ""OKQ82024__c_0137"", ""OKQ82024__c_0141"", ""OKQ82024__c_0075""]",0.0,llm,no_evidence,pass,no_evidence,pass,True,False,False,no_evidence|pass|no_evidence|pass
OKQ82024,phase5,3-3,Occupational health and safety,e.ii,0,GRI 3,no_evidence,standard,"Metrics like safety walks and lost workday cases are reported but not tied to specific goals, targets, or indicators.",[],0.0,llm,no_evidence,standard,"No specific goals, targets, or indicators for OHS effectiveness are reported.",[],0.0,llm,no_evidence,standard,"No explicit goals, targets, or indicators for evaluating occupational health and safety progress are reported.",[],0.0,llm,partial,standard,Metrics like lost workday cases and safety walks are mentioned but no explicit goals/targets.,"[""OKQ82024__c_0075"", ""OKQ82024__c_0140""]",0.0,llm,no_evidence,no_evidence,no_evidence,partial,True,False,False,no_evidence|no_evidence|no_evidence|partial
OKQ82024,phase5,3-3,Occupational health and safety,e.iii,0,GRI 3,partial,standard,"Reports progress (e.g., 27% decrease in lost workday cases) but lacks explicit comparison to goals or targets.","[""OKQ82024__c_0075""]",0.0,llm,partial,standard,Incident tracking and lessons learned are mentioned but lack explicit progress evaluation against goals.,"[""OKQ82024__c_0137"", ""OKQ82024__c_0140""]",0.0,llm,no_evidence,standard,No comprehensive evaluation of the effectiveness of occupational health and safety actions is provided.,[],0.0,llm,pass,standard,"Progress on OHS is reported (e.g., 27% decrease in lost workday cases).","[""OKQ82024__c_0075"", ""OKQ82024__c_0140""]",0.0,llm,partial,partial,no_evidence,pass,True,False,False,partial|partial|no_evidence|pass
OKQ82024,phase5,3-3,Occupational health and safety,f,0,GRI 3,partial,standard,Mentions employee engagement surveys and feedback but lacks explicit linkage to stakeholder-informed actions or effectiveness evaluation.,"[""OKQ82024__c_0075"", ""OKQ82024__c_0080"", ""OKQ82024__c_0079""]",0.0,llm,partial,standard,Evidence mentions employee surveys and feedback but lacks explicit links to stakeholder engagement informing actions or their effectiveness.,"[""OKQ82024__c_0080"", ""OKQ82024__c_0082"", ""OKQ82024__c_0136""]",0.0,llm,no_evidence,standard,No explicit description of stakeholder engagement informing actions or their effectiveness for occupational health and safety.,[],0.0,llm,no_evidence,standard,No explicit mention of stakeholder engagement informing OHS actions or their effectiveness.,[],0.0,llm,partial,partial,no_evidence,no_evidence,True,False,False,partial|partial|no_evidence|no_evidence
OKQ82024,phase5,3-3,Supplier environmental assessment,b,0,GRI 3,no_evidence,standard,No explicit statement on involvement in negative impacts through activities/business relationships specific to supplier environmental assessment.,"[""OKQ82024__c_0060"", ""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0134""]",0.0,llm,pass,standard,"Explicitly describes involvement with negative impacts through suppliers (e.g., spills, Russian crude oil phase-out).","[""OKQ82024__c_0066"", ""OKQ82024__c_0136"", ""OKQ82024__c_0138"", ""OKQ82024__c_0134"", ""OKQ82024__c_0060""]",0.0,llm,no_evidence,standard,No explicit statement confirms involvement with negative impacts through activities/business relationships related to supplier environmental assessment.,[],0.0,llm,no_evidence,standard,No explicit mention of involvement in negative impacts through activities/business relationships related to supplier environmental assessment.,[],0.0,llm,no_evidence,pass,no_evidence,no_evidence,True,False,False,no_evidence|pass|no_evidence|no_evidence
OKQ82024,phase5,3-3,Supplier environmental assessment,d.i,0,GRI 3,pass,standard,"Actions include EcoVadis assessments, due diligence improvements, and training for supply managers to prevent/mitigate impacts.","[""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133"", ""OKQ82024__c_0060""]",0.0,llm,pass,standard,"Describes preventive actions (e.g., EcoVadis assessments, sustainability assurance questionnaires).","[""OKQ82024__c_0133"", ""OKQ82024__c_0060"", ""OKQ82024__c_0122"", ""OKQ82024__c_0134"", ""OKQ82024__c_0120""]",0.0,llm,pass,standard,"Actions include EcoVadis assessments, training, and due diligence processes for suppliers (chunks 0060, 0063, 0130, 0131, 0133).","[""OKQ82024__c_0060"", ""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133""]",0.0,llm,partial,standard,Mentions improved due-diligence processes (chunk 0133) but lacks explicit details on preventing/mitigating potential negative impacts.,"[""OKQ82024__c_0133""]",0.0,llm,pass,pass,pass,partial,True,False,False,pass|pass|pass|partial
OKQ82024,phase5,3-3,Supplier environmental assessment,d.ii,0,GRI 3,partial,standard,Mentions remediation through EcoVadis and compliance checks but lacks explicit examples of addressing actual negative impacts.,"[""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0134"", ""OKQ82024__c_0060""]",0.0,llm,pass,standard,"Describes remediation actions (e.g., spill management, land contamination remediation).","[""OKQ82024__c_0136"", ""OKQ82024__c_0138"", ""OKQ82024__c_0122"", ""OKQ82024__c_0141"", ""OKQ82024__c_0060""]",0.0,llm,no_evidence,standard,No evidence describes actions to address actual negative impacts or remediation efforts related to supplier environmental assessment.,[],0.0,llm,no_evidence,standard,No evidence describes actions to address actual negative impacts related to supplier environmental assessment.,[],0.0,llm,partial,pass,no_evidence,no_evidence,True,False,False,partial|pass|no_evidence|no_evidence
OKQ82024,phase5,3-3,Supplier environmental assessment,d.iii,0,GRI 3,pass,standard,"Actions include promoting sustainable choices, circular solutions, and transparency as positive impacts management strategies.","[""OKQ82024__c_0060"", ""OKQ82024__c_0059"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0134""]",0.0,llm,pass,standard,"Describes positive impacts (e.g., biofuels from waste, circular solutions).","[""OKQ82024__c_0134"", ""OKQ82024__c_0060"", ""OKQ82024__c_0133"", ""OKQ82024__c_0061"", ""OKQ82024__c_0139""]",0.0,llm,no_evidence,standard,No evidence describes actions to manage positive impacts related to supplier environmental assessment.,[],0.0,llm,no_evidence,standard,No evidence describes actions to manage positive impacts related to supplier environmental assessment.,[],0.0,llm,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
OKQ82024,phase5,3-3,Supplier environmental assessment,e.ii,0,GRI 3,no_evidence,standard,"No explicit goals, targets, or indicators for evaluating progress are stated in the evidence.",[],0.0,llm,partial,standard,References sustainability goals and KPIs but lacks specific targets or indicators for supplier environmental assessment.,"[""OKQ82024__c_0119"", ""OKQ82024__c_0134"", ""OKQ82024__c_0133"", ""OKQ82024__c_0061"", ""OKQ82024__c_0064""]",0.0,llm,no_evidence,standard,"No specific goals, targets, or indicators for evaluating progress on 'Supplier environmental assessment' are reported.","[""OKQ82024__c_0060"", ""OKQ82024__c_0061"", ""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131""]",0.0,llm,no_evidence,standard,"No explicit goals, targets, or indicators for tracking supplier environmental assessment effectiveness are stated.","[""OKQ82024__c_0133"", ""OKQ82024__c_0061"", ""OKQ82024__c_0134"", ""OKQ82024__c_0117"", ""OKQ82024__c_0122""]",0.0,llm,no_evidence,partial,no_evidence,no_evidence,True,False,False,no_evidence|partial|no_evidence|no_evidence
OKQ82024,phase5,3-3,Supplier environmental assessment,e.iii,0,GRI 3,partial,standard,"Progress (Gold Medal, environmental improvements) is mentioned, but specific goals/targets are not quantified.","[""OKQ82024__c_0064""]",0.0,llm,partial,standard,Notes improvements in EcoVadis ratings but does not quantify progress toward specific goals.,"[""OKQ82024__c_0064"", ""OKQ82024__c_0133"", ""OKQ82024__c_0134"", ""OKQ82024__c_0119"", ""OKQ82024__c_0061""]",0.0,llm,partial,standard,"Mentions of EcoVadis results and environmental improvements are vague, lacking specific progress metrics.","[""OKQ82024__c_0061"", ""OKQ82024__c_0064"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133""]",0.0,llm,pass,standard,EcoVadis results and supplier compliance improvements are cited as evidence of effectiveness.,"[""OKQ82024__c_0064"", ""OKQ82024__c_0133"", ""OKQ82024__c_0061"", ""OKQ82024__c_0134"", ""OKQ82024__c_0117""]",0.0,llm,partial,partial,partial,pass,True,False,False,partial|partial|partial|pass
OKQ82024,phase5,3-3,Supplier environmental assessment,e.iv,0,GRI 3,pass,standard,"Lessons from CSDDD implementation (cross-functional teams, due-diligence refinement) are incorporated into policies.","[""OKQ82024__c_0065""]",0.0,llm,partial,standard,Mentions continuous improvement and audits but lacks explicit examples of lessons learned being integrated into policies.,"[""OKQ82024__c_0137"", ""OKQ82024__c_0141"", ""OKQ82024__c_0139"", ""OKQ82024__c_0122"", ""OKQ82024__c_0133""]",0.0,llm,pass,standard,"Training for supply managers and process improvements (e.g., EcoVadis integration) are explicitly described as lessons learned.","[""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133"", ""OKQ82024__c_0134""]",0.0,llm,no_evidence,standard,No lessons learned or policy updates from supplier environmental assessments are explicitly described.,"[""OKQ82024__c_0133"", ""OKQ82024__c_0061"", ""OKQ82024__c_0134"", ""OKQ82024__c_0117"", ""OKQ82024__c_0122""]",0.0,llm,pass,partial,pass,no_evidence,True,False,False,pass|partial|pass|no_evidence
OKQ82024,phase5,3-3,Supplier environmental assessment,f,0,GRI 3,pass,standard,"Evidence shows stakeholder engagement (suppliers, customers) informed actions (EcoVadis assessments, dialogues) and effectiveness (Gold Medal, progress tracking).","[""OKQ82024__c_0059"", ""OKQ82024__c_0060"", ""OKQ82024__c_0063"", ""OKQ82024__c_0064"", ""OKQ82024__c_0131""]",0.0,llm,partial,standard,Mentions stakeholder dialogue and EcoVadis assessments but lacks explicit links to how these informed actions or their effectiveness.,"[""OKQ82024__c_0059"", ""OKQ82024__c_0122"", ""OKQ82024__c_0133"", ""OKQ82024__c_0061"", ""OKQ82024__c_0064""]",0.0,llm,no_evidence,standard,No explicit description of stakeholder engagement informing actions or effectiveness for 'Supplier environmental assessment'.,"[""OKQ82024__c_0059"", ""OKQ82024__c_0063"", ""OKQ82024__c_0065"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131""]",0.0,llm,no_evidence,standard,No evidence explicitly describes stakeholder engagement related to 'Supplier environmental assessment'.,"[""OKQ82024__c_0062"", ""OKQ82024__c_0126"", ""OKQ82024__c_0060"", ""OKQ82024__c_0117"", ""OKQ82024__c_0122""]",0.0,llm,pass,partial,no_evidence,no_evidence,True,False,False,pass|partial|no_evidence|no_evidence
OKQ82024,phase5,3-3,Supplier social assessment,b,0,GRI 3,no_evidence,standard,No explicit statement on involvement in negative impacts through activities/business relationships related to supplier social assessment.,"[""OKQ82024__c_0060"", ""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133""]",0.0,llm,no_evidence,standard,No explicit statement on involvement in negative impacts through activities/business relationships related to supplier social assessment.,"[""OKQ82024__c_0066"", ""OKQ82024__c_0133"", ""OKQ82024__c_0122"", ""OKQ82024__c_0134"", ""OKQ82024__c_0061""]",0.0,llm,no_evidence,standard,No explicit mention of involvement in negative impacts through activities/business relationships specific to supplier social assessment.,[],0.0,llm,pass,standard,Explicitly states no Russian crude oil procurement and supplier ESG assessments via EcoVadis.,"[""OKQ82024__c_0066"", ""OKQ82024__c_0060"", ""OKQ82024__c_0133""]",0.0,llm,no_evidence,no_evidence,no_evidence,pass,True,False,False,no_evidence|no_evidence|no_evidence|pass
OKQ82024,phase5,3-3,Supplier social assessment,d.i,0,GRI 3,pass,standard,"Actions to prevent/mitigate impacts include EcoVadis assessments, due diligence processes, and training for supply managers.","[""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133"", ""OKQ82024__c_0060""]",0.0,llm,pass,standard,"Actions include EcoVadis assessments, due diligence improvements, and traceability measures for suppliers.","[""OKQ82024__c_0133"", ""OKQ82024__c_0060"", ""OKQ82024__c_0122"", ""OKQ82024__c_0134"", ""OKQ82024__c_0061""]",0.0,llm,partial,standard,Mentions due-diligence process development but lacks specific actions to prevent/mitigate potential negative impacts.,"[""OKQ82024__c_0063""]",0.0,llm,partial,standard,Mentions improved due diligence processes but lacks specifics on preventing/mitigating negative impacts.,"[""OKQ82024__c_0133""]",0.0,llm,pass,pass,partial,partial,True,False,False,pass|pass|partial|partial
OKQ82024,phase5,3-3,Supplier social assessment,d.ii,0,GRI 3,no_evidence,standard,No explicit description of actions to address actual negative impacts or remediation efforts related to supplier social assessment.,"[""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133"", ""OKQ82024__c_0060""]",0.0,llm,pass,standard,"Actions include spill remediation, land contamination cleanup, and incident reporting processes.","[""OKQ82024__c_0136"", ""OKQ82024__c_0138"", ""OKQ82024__c_0122"", ""OKQ82024__c_0140"", ""OKQ82024__c_0134""]",0.0,llm,partial,standard,References remediation through EcoVadis and Code of Conduct but lacks detailed actions to address actual negative impacts.,"[""OKQ82024__c_0130""]",0.0,llm,partial,standard,References supplier ESG assessments but does not explicitly describe remediation actions for actual impacts.,"[""OKQ82024__c_0060"", ""OKQ82024__c_0133""]",0.0,llm,no_evidence,pass,partial,partial,True,False,False,no_evidence|pass|partial|partial
OKQ82024,phase5,3-3,Supplier social assessment,d.iii,0,GRI 3,pass,standard,"Positive impact management includes intermodal transport, circular solutions, and sustainability performance improvements.","[""OKQ82024__c_0060"", ""OKQ82024__c_0067"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133""]",0.0,llm,no_evidence,standard,No explicit description of actions to manage positive impacts related to supplier social assessment.,"[""OKQ82024__c_0061"", ""OKQ82024__c_0133"", ""OKQ82024__c_0122"", ""OKQ82024__c_0134"", ""OKQ82024__c_0060""]",0.0,llm,partial,standard,Mentions sustainability strategy but lacks explicit actions to manage positive impacts from supplier social assessment.,"[""OKQ82024__c_0130""]",0.0,llm,partial,standard,Mentions sustainability improvements but lacks detailed actions for managing positive impacts.,"[""OKQ82024__c_0064"", ""OKQ82024__c_0133""]",0.0,llm,pass,no_evidence,partial,partial,True,False,False,pass|no_evidence|partial|partial
OKQ82024,phase5,3-3,Supplier social assessment,e.i,0,GRI 3,pass,standard,Describes EcoVadis as a tool for supplier assessment and mentions internal processes for due diligence.,"[""OKQ82024__c_0063"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133"", ""OKQ82024__c_0130"", ""OKQ82024__c_0061""]",0.0,llm,partial,standard,References to sustainability performance monitoring (chunk 0119) and EcoVadis assessments (chunk 0133) imply processes but lack detailed descriptions of tracking mechanisms.,"[""OKQ82024__c_0119"", ""OKQ82024__c_0133""]",0.0,llm,pass,standard,EcoVadis and due-diligence processes explicitly described as tracking supplier performance.,"[""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133"", ""OKQ82024__c_0134""]",0.0,llm,pass,standard,Processes like EcoVadis and sustainability assurance questionnaires are explicitly mentioned for tracking supplier performance.,"[""OKQ82024__c_0133"", ""OKQ82024__c_0061"", ""OKQ82024__c_0122""]",0.0,llm,pass,partial,pass,pass,True,False,False,pass|partial|pass|pass
OKQ82024,phase5,3-3,Supplier social assessment,e.ii,0,GRI 3,no_evidence,standard,"No explicit mention of specific goals, targets, or indicators for evaluating progress.",[],0.0,llm,partial,standard,Mentions of sustainability targets (chunk 0119) and EcoVadis (chunk 0133) suggest indicators but do not explicitly define goals or metrics for evaluating effectiveness.,"[""OKQ82024__c_0119"", ""OKQ82024__c_0133""]",0.0,llm,no_evidence,standard,"No specific goals, targets, or indicators for 'Supplier social assessment' are reported.","[""OKQ82024__c_0060"", ""OKQ82024__c_0061"", ""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131""]",0.0,llm,no_evidence,standard,"No specific goals, targets, or indicators for evaluating progress on 'Supplier social assessment' are reported.","[""OKQ82024__c_0133"", ""OKQ82024__c_0061"", ""OKQ82024__c_0122""]",0.0,llm,no_evidence,partial,no_evidence,no_evidence,True,False,False,no_evidence|partial|no_evidence|no_evidence
